&file&avg_runtime&newline_speedup&fmt_speedup&cc_speedup&vector_speedup&comment_speedup&max_speedup
0&brock200_1&117196.8&1.69&0.93&1.34&1.19&1.42&1.43
1&brock200_2&1989.8&3.34&2.05&3.48&0.87&2.37&2.68
2&brock200_3&4483.8&2.32&1.4&1.78&1.04&1.59&2.39
3&brock200_4&12315.2&1.72&1.03&1.33&1.03&1.22&1.28
4&C125.9&13824.8&1.74&0.85&1.48&0.98&1.26&0.47
5&c-fat200-1&240.8&2.35&1.53&2.23&0.68&1.9&0.35
6&c-fat200-2&165.0&1.64&1.69&2.1&4.02&2.36&0.96
7&c-fat200-5&219.8&1.88&0.3&2.02&1.36&2.19&1.24
8&c-fat500-1&839.8&1.06&0.92&1.12&0.5&1.3&0.33
9&c-fat500-2&1004.4&1.53&1.13&1.42&1.68&1.46&0.48
10&c-fat500-5&863.8&1.17&1.02&1.24&1.94&1.33&0.64
11&c-fat500-10&1194.2&1.63&1.33&1.81&2.9&1.85&0.57
12&gen200_p0.9_55&69833.4&1.46&0.59&1.52&0.91&1.41&0.72
13&hamming6-2&9.6&1.26&1.0&1.66&0.08&1.78&0.01
14&hamming6-4&14.2&1.22&0.51&0.26&0.46&1.37&1.97
15&hamming8-2&194.2&1.26&0.67&1.31&0.37&0.99&0.31
16&hamming8-4&16109.8&1.65&1.03&1.55&1.59&1.2&0.34
17&hamming10-2&6892.4&1.06&0.59&1.75&0.63&1.27&0.13
18&johnson8-2-4&12.4&10.33&0.21&8.86&0.42&10.33&2.38
19&johnson8-4-4&149.4&7.55&5.01&5.75&1.4&6.33&1.38
20&johnson16-2-4&21614.0&1.77&1.2&1.36&1.11&1.52&0.79
21&keller4&2737.4&1.71&1.04&1.36&0.84&1.46&0.7
22&MANN_a9&34.4&5.21&2.92&3.07&3.13&1.54&0.28
23&p_hat300-1&478.6&1.41&1.1&1.27&1.07&1.33&0.82
24&p_hat300-2&2030.0&1.64&1.04&1.46&1.01&1.47&1.09
25&p_hat500-1&2933.4&1.57&0.99&1.31&1.31&1.33&0.4
26&p_hat500-2&72511.4&1.61&0.81&1.41&0.81&1.41&0.46
27&p_hat700-1&14158.6&2.08&1.56&2.07&1.03&2.11&0.75
28&p_hat1000-1&62943.8&1.77&1.33&1.66&0.55&1.73&0.8
29&san200_0.7_1&5643.6&1.33&1.11&1.54&0.47&1.54&0.73
30&san200_0.7_2&372.6&2.55&1.81&2.55&1.37&2.47&1.11
31&san200_0.9_1&27831.8&1.41&0.81&1.28&0.26&1.27&0.57
32&san400_0.5_1&6073.6&1.36&1.09&1.11&0.49&1.54&0.56
33&san400_0.7_1&56597.6&1.25&0.75&1.15&0.73&1.14&0.59
34&sanr200_0.7&31526.6&1.65&1.0&1.31&0.45&1.35&0.96
35&sanr400_0.5&57974.0&1.44&0.98&1.23&0.49&1.25&0.95
