&file&avg_runtime&newline_speedup&fmt_speedup&cc_speedup&vector_speedup&comment_speedup&max_speedup
0&brock200_1&66040.4&1.63&0.83&1.04&1.19&1.08&1.87
1&brock200_2&429.4&1.47&0.9&1.02&1.4&1.08&1.59
2&brock200_3&1809.0&1.58&0.87&1.03&1.29&1.08&1.76
3&brock200_4&6705.4&1.62&0.87&1.03&1.22&1.07&1.82
4&C125.9&7230.4&1.51&0.68&1.11&1.09&1.08&1.85
5&c-fat200-1&67.0&1.02&0.99&0.98&2.31&1.0&1.01
6&c-fat200-2&60.0&1.0&0.98&0.98&2.22&1.0&1.0
7&c-fat200-5&82.2&1.11&0.81&1.08&1.41&1.02&1.21
8&c-fat500-1&488.0&1.01&0.99&0.98&2.59&1.0&1.0
9&c-fat500-2&478.0&1.0&0.98&0.98&2.41&0.99&1.0
10&c-fat500-5&475.2&1.0&0.96&0.98&2.04&1.0&1.01
11&c-fat500-10&507.6&1.03&0.86&1.03&1.58&1.01&1.07
12&gen200_p0.9_55&37012.4&1.48&0.67&1.11&1.11&1.08&1.77
13&hamming6-2&5.0&1.25&0.83&1.04&1.0&1.0&1.25
14&hamming6-4&8.0&1.14&0.89&0.98&1.6&1.0&1.14
15&hamming8-2&121.0&1.12&0.65&1.25&1.03&1.03&1.37
16&hamming8-4&7922.4&1.29&0.78&1.01&1.63&1.06&1.38
17&hamming10-2&4556.4&1.07&0.55&1.39&1.02&1.02&1.43
18&johnson8-2-4&1.0&1.0&1.0&1.0&1.0&1.0&1.0
19&johnson8-4-4&18.0&1.5&0.86&1.02&1.2&1.06&1.64
20&johnson16-2-4&11768.4&1.75&0.97&1.0&1.22&1.09&1.87
21&keller4&1518.6&1.42&0.83&1.01&1.44&1.07&1.53
22&MANN_a9&8.0&1.6&0.89&1.14&1.14&1.14&2.0
23&p_hat300-1&267.0&1.17&0.93&0.99&1.81&1.03&1.19
24&p_hat300-2&1022.2&1.38&0.81&1.02&1.36&1.06&1.5
25&p_hat500-1&1511.6&1.25&0.91&1.01&1.81&1.04&1.3
26&p_hat500-2&36047.6&1.4&0.73&1.03&1.31&1.06&1.54
27&p_hat700-1&4402.4&1.25&0.88&1.0&1.83&1.04&1.3
28&p_hat1000-1&23536.4&1.3&0.88&1.01&1.77&1.05&1.37
29&san200_0.7_1&2692.6&1.37&0.8&1.01&1.49&1.05&1.47
30&san200_0.7_2&109.6&1.22&0.84&1.01&1.47&1.05&1.26
31&san200_0.9_1&15568.0&1.48&0.68&1.08&1.11&1.06&1.72
32&san400_0.5_1&2702.6&1.02&0.76&1.0&3.17&1.01&1.02
33&san400_0.7_1&33643.8&1.25&0.75&1.02&1.67&1.05&1.32
34&sanr200_0.7&18071.6&1.63&0.85&1.04&1.2&1.08&1.86
35&sanr400_0.5&33705.0&1.5&0.9&1.03&1.4&1.08&1.66
